x,y,z,vy
64,99,49,nan
64,99,50,nan
64,99,51,nan
64,99,52,nan
64,99,53,nan
64,99,54,nan
64,99,55,nan
64,99,56,nan
64,99,57,nan
64,99,58,nan
64,99,59,nan
64,99,60,nan
64,99,61,nan
64,99,62,nan
64,99,63,nan
64,99,64,nan
64,99,65,nan
64,99,66,nan
64,99,67,nan
64,99,68,nan
64,99,69,nan
64,99,70,nan
64,99,71,nan
64,99,72,nan
64,99,73,nan
64,99,74,nan
64,99,75,nan
64,99,76,nan
64,99,77,nan
64,99,78,nan
64,99,79,nan
64,99,80,nan
64,99,81,nan
64,99,82,nan
64,99,83,nan
64,99,84,nan
64,99,85,nan
64,99,86,nan
64,99,87,nan
64,99,88,nan
64,99,89,nan
64,99,90,nan
64,99,91,nan
64,99,92,nan
64,99,93,nan
64,99,94,nan
64,99,95,nan
64,99,96,nan
64,99,97,nan
64,99,98,nan
64,99,99,nan
65,0,0,nan
65,0,1,nan
65,0,2,-6.15716772e+00
65,0,3,-5.45764393e+00
65,0,4,-5.35194224e+00
65,0,5,-5.31369128e+00
65,0,6,-5.27043868e+00
65,0,7,-5.21932252e+00
65,0,8,-5.11514375e+00
65,0,9,-4.95068408e+00
65,0,10,-4.78926367e+00
65,0,11,-4.68138612e+00
65,0,12,-4.63900304e+00
65,0,13,-4.64081254e+00
65,0,14,-4.67512636e+00
65,0,15,-4.76025797e+00
65,0,16,-4.88820636e+00
65,0,17,-5.04224087e+00
65,0,18,-5.19451991e+00
65,0,19,-5.29160385e+00
65,0,20,-5.31640012e+00
65,0,21,-5.30440258e+00
65,0,22,-5.25298937e+00
65,0,23,-5.14143861e+00
65,0,24,-4.99974615e+00
65,0,25,-4.88124366e+00
65,0,26,-4.79326139e+00
65,0,27,-4.72700998e+00
65,0,28,-4.66864833e+00
65,0,29,-4.62259995e+00
65,0,30,-4.59734150e+00
65,0,31,-4.59481301e+00
65,0,32,-4.60884021e+00
65,0,33,-4.64480555e+00
65,0,34,-4.69188914e+00
65,0,35,-4.72797506e+00
65,0,36,-4.75083586e+00
65,0,37,-4.77147762e+00
65,0,38,-4.81318469e+00
65,0,39,-4.89163439e+00
65,0,40,-4.98922942e+00
65,0,41,-5.05380274e+00
65,0,42,-5.06613951e+00
65,0,43,-5.04975336e+00
65,0,44,-5.03108886e+00
65,0,45,-5.04435853e+00
65,0,46,-5.20791321e+00
65,0,47,nan
65,0,48,nan
65,0,49,nan
65,0,50,nan
65,0,51,nan
65,0,52,nan
65,0,53,nan
65,0,54,nan
65,0,55,nan
65,0,56,nan
65,0,57,nan
65,0,58,nan
65,0,59,nan
65,0,60,nan
65,0,61,nan
65,0,62,nan
65,0,63,nan
65,0,64,nan
65,0,65,nan
65,0,66,nan
65,0,67,nan
65,0,68,nan
65,0,69,nan
65,0,70,nan
65,0,71,nan
65,0,72,nan
65,0,73,nan
65,0,74,nan
65,0,75,nan
65,0,76,nan
65,0,77,nan
65,0,78,nan
65,0,79,nan
65,0,80,nan
65,0,81,nan
65,0,82,nan
65,0,83,nan
65,0,84,nan
65,0,85,nan
65,0,86,nan
65,0,87,nan
65,0,88,nan
65,0,89,nan
65,0,90,nan
65,0,91,nan
65,0,92,nan
65,0,93,nan
65,0,94,nan
65,0,95,nan
65,0,96,nan
65,0,97,nan
65,0,98,nan
65,0,99,nan
65,1,0,-4.69310908e+00
65,1,1,-4.52694549e+00
65,1,2,-4.45024279e+00
65,1,3,-4.42178796e+00
65,1,4,-4.41575143e+00
65,1,5,-4.41453826e+00
65,1,6,-4.40966311e+00
65,1,7,-4.40081737e+00
65,1,8,-4.38451303e+00
65,1,9,-4.35207196e+00
65,1,10,-4.30700439e+00
65,1,11,-4.26822464e+00
65,1,12,-4.24984750e+00
65,1,13,-4.24833252e+00
65,1,14,-4.25947694e+00
65,1,15,-4.29022438e+00
65,1,16,-4.33938961e+00
65,1,17,-4.39060361e+00
65,1,18,-4.43062811e+00
65,1,19,-4.45069627e+00
65,1,20,-4.45519653e+00
65,1,21,-4.45097915e+00
65,1,22,-4.44014029e+00
65,1,23,-4.41472216e+00
65,1,24,-4.37405034e+00
65,1,25,-4.33481253e+00
65,1,26,-4.30177698e+00
65,1,27,-4.27411733e+00
65,1,28,-4.25002323e+00
65,1,29,-4.23280041e+00
65,1,30,-4.22557747e+00
65,1,31,-4.22768759e+00
65,1,32,-4.24130528e+00
65,1,33,-4.26302409e+00
65,1,34,-4.27754603e+00
65,1,35,-4.28103096e+00
65,1,36,-4.27992039e+00
65,1,37,-4.27860305e+00
65,1,38,-4.28096085e+00
65,1,39,-4.28918779e+00
65,1,40,-4.30121411e+00
65,1,41,-4.31060753e+00
65,1,42,-4.31459218e+00
65,1,43,-4.31627789e+00
65,1,44,-4.31920775e+00
65,1,45,-4.33055655e+00
65,1,46,-4.36655658e+00
65,1,47,-4.44298818e+00
65,1,48,-4.55783969e+00
65,1,49,-4.68081553e+00
65,1,50,-4.75283594e+00
65,1,51,-4.76270660e+00
65,1,52,-4.74699023e+00
65,1,53,-4.73433061e+00
65,1,54,-4.73099285e+00
65,1,55,-4.73328070e+00
65,1,56,-4.72780651e+00
65,1,57,-4.70651790e+00
65,1,58,-4.67434895e+00
65,1,59,-4.65435665e+00
65,1,60,-4.65969920e+00
65,1,61,-4.69957269e+00
65,1,62,-4.79096888e+00
65,1,63,-4.95777198e+00
65,1,64,-5.22217228e+00
65,1,65,-5.71923522e+00
65,1,66,nan
65,1,67,nan
65,1,68,nan
65,1,69,nan
65,1,70,-5.91545101e+00
65,1,71,-5.30898141e+00
65,1,72,-5.11210104e+00
65,1,73,-5.03724998e+00
65,1,74,-5.01811388e+00
65,1,75,-5.00852023e+00
65,1,76,-4.99053428e+00
65,1,77,-4.94804811e+00
65,1,78,-4.85052152e+00
65,1,79,-4.71974232e+00
65,1,80,-4.60251804e+00
65,1,81,-4.52316756e+00
65,1,82,-4.48647429e+00
65,1,83,-4.47725225e+00
65,1,84,-4.48112082e+00
65,1,85,-4.50125964e+00
65,1,86,-4.54168002e+00
65,1,87,-4.58989157e+00
65,1,88,-4.64253313e+00
65,1,89,-4.70054656e+00
65,1,90,-4.78280523e+00
65,1,91,-4.91891055e+00
65,1,92,-5.15279079e+00
65,1,93,-5.65060662e+00
65,1,94,nan
65,1,95,nan
65,1,96,nan
65,1,97,nan
65,1,98,-6.70331977e+00
65,1,99,-5.02642005e+00
65,2,0,-4.27304116e+00
65,2,1,-4.20119002e+00
65,2,2,-4.16583322e+00
65,2,3,-4.15603067e+00
65,2,4,-4.15766109e+00
65,2,5,-4.16095279e+00
65,2,6,-4.16206682e+00
65,2,7,-4.15967506e+00
65,2,8,-4.15472620e+00
65,2,9,-4.14270915e+00
65,2,10,-4.12287210e+00
65,2,11,-4.10333204e+00
65,2,12,-4.09219223e+00
65,2,13,-4.08971317e+00
65,2,14,-4.09402410e+00
65,2,15,-4.10903808e+00
65,2,16,-4.14062253e+00
65,2,17,-4.17725769e+00
65,2,18,-4.20557890e+00
65,2,19,-4.22206062e+00
65,2,20,-4.22692722e+00
65,2,21,-4.22425524e+00
65,2,22,-4.21670497e+00
65,2,23,-4.19820463e+00
65,2,24,-4.16909503e+00
65,2,25,-4.13921616e+00
65,2,26,-4.11242991e+00
65,2,27,-4.09009162e+00
65,2,28,-4.07298329e+00
65,2,29,-4.06330195e+00
65,2,30,-4.06119176e+00
65,2,31,-4.06446259e+00
65,2,32,-4.07439007e+00
65,2,33,-4.08691032e+00
65,2,34,-4.09292219e+00
65,2,35,-4.09172105e+00
65,2,36,-4.08746447e+00
65,2,37,-4.08398782e+00
65,2,38,-4.08245912e+00
65,2,39,-4.08341200e+00
65,2,40,-4.08635125e+00
65,2,41,-4.08953000e+00
65,2,42,-4.09263403e+00
65,2,43,-4.09630937e+00
65,2,44,-4.10360975e+00
65,2,45,-4.11771516e+00
65,2,46,-4.14266546e+00
65,2,47,-4.17937994e+00
65,2,48,-4.22207462e+00
65,2,49,-4.25518270e+00
65,2,50,-4.26754606e+00
65,2,51,-4.26457353e+00
65,2,52,-4.25697679e+00
65,2,53,-4.25280249e+00
65,2,54,-4.25536574e+00
65,2,55,-4.26182565e+00
65,2,56,-4.26774755e+00
65,2,57,-4.27063313e+00
65,2,58,-4.27113582e+00
65,2,59,-4.27366865e+00
65,2,60,-4.28351179e+00
65,2,61,-4.30540248e+00
65,2,62,-4.34236470e+00
65,2,63,-4.39391506e+00
65,2,64,-4.45261171e+00
65,2,65,-4.50981949e+00
65,2,66,-4.54922543e+00
65,2,67,-4.56393024e+00
65,2,68,-4.55841678e+00
65,2,69,-4.52429028e+00
65,2,70,-4.46987894e+00
65,2,71,-4.41759514e+00
65,2,72,-4.38868782e+00
65,2,73,-4.38374548e+00
65,2,74,-4.39264082e+00
65,2,75,-4.40702451e+00
65,2,76,-4.41695874e+00
65,2,77,-4.41503828e+00
65,2,78,-4.39064219e+00
65,2,79,-4.33813145e+00
65,2,80,-4.27714588e+00
65,2,81,-4.23139257e+00
65,2,82,-4.20933255e+00
65,2,83,-4.20473785e+00
65,2,84,-4.21009663e+00
65,2,85,-4.22920835e+00
65,2,86,-4.26220822e+00
65,2,87,-4.29842120e+00
65,2,88,-4.33250841e+00
65,2,89,-4.36806876e+00
65,2,90,-4.40603811e+00
65,2,91,-4.45310664e+00
65,2,92,-4.51112316e+00
65,2,93,-4.56783196e+00
65,2,94,-4.60598447e+00
65,2,95,-4.62405174e+00
65,2,96,-4.62365300e+00
65,2,97,-4.57969984e+00
65,2,98,-4.48771095e+00
65,2,99,-4.37563380e+00
65,3,0,-4.09547652e+00
65,3,1,-4.04918543e+00
65,3,2,-4.02798679e+00
65,3,3,-4.02497277e+00
65,3,4,-4.02852733e+00
65,3,5,-4.03486371e+00
65,3,6,-4.04124759e+00
65,3,7,-4.04451939e+00
65,3,8,-4.04531320e+00
65,3,9,-4.04259833e+00
65,3,10,-4.03545956e+00
65,3,11,-4.02562159e+00
65,3,12,-4.01843252e+00
65,3,13,-4.01515535e+00
65,3,14,-4.01536325e+00
65,3,15,-4.02195782e+00
65,3,16,-4.04059211e+00
65,3,17,-4.06734330e+00
65,3,18,-4.09149854e+00
65,3,19,-4.10755678e+00
65,3,20,-4.11412129e+00
65,3,21,-4.11357122e+00
65,3,22,-4.10882515e+00
65,3,23,-4.09529218e+00
65,3,24,-4.07152281e+00
65,3,25,-4.04452038e+00
65,3,26,-4.01892035e+00
65,3,27,-3.99775822e+00
65,3,28,-3.98256109e+00
65,3,29,-3.97434476e+00
65,3,30,-3.97238596e+00
65,3,31,-3.97435231e+00
65,3,32,-3.97840920e+00
65,3,33,-3.98383620e+00
65,3,34,-3.98764406e+00
65,3,35,-3.98787267e+00
65,3,36,-3.98607487e+00
65,3,37,-3.98394379e+00
65,3,38,-3.98252324e+00
65,3,39,-3.98178832e+00
65,3,40,-3.98267087e+00
65,3,41,-3.98487924e+00
65,3,42,-3.98832726e+00
65,3,43,-3.99411558e+00
65,3,44,-4.00376664e+00
65,3,45,-4.01789576e+00
65,3,46,-4.03652169e+00
65,3,47,-4.05691397e+00
65,3,48,-4.07409291e+00
65,3,49,-4.08261226e+00
65,3,50,-4.08231404e+00
65,3,51,-4.07601510e+00
65,3,52,-4.06967776e+00
65,3,53,-4.06799734e+00
65,3,54,-4.07165514e+00
65,3,55,-4.07922993e+00
65,3,56,-4.08939000e+00
65,3,57,-4.09988727e+00
65,3,58,-4.11059666e+00
65,3,59,-4.12255466e+00
65,3,60,-4.13554535e+00
65,3,61,-4.15083344e+00
65,3,62,-4.17131242e+00
65,3,63,-4.19825098e+00
65,3,64,-4.23033205e+00
65,3,65,-4.26096448e+00
65,3,66,-4.27904960e+00
65,3,67,-4.28353624e+00
65,3,68,-4.27315989e+00
65,3,69,-4.24650747e+00
65,3,70,-4.21046791e+00
65,3,71,-4.17981074e+00
65,3,72,-4.16485233e+00
65,3,73,-4.16423917e+00
65,3,74,-4.17341075e+00
65,3,75,-4.18972222e+00
65,3,76,-4.20321134e+00
65,3,77,-4.20706302e+00
65,3,78,-4.19877756e+00
65,3,79,-4.17265088e+00
65,3,80,-4.13657383e+00
65,3,81,-4.10926715e+00
65,3,82,-4.09792662e+00
65,3,83,-4.09681187e+00
65,3,84,-4.10571498e+00
65,3,85,-4.12707322e+00
65,3,86,-4.15650395e+00
65,3,87,-4.18825227e+00
65,3,88,-4.21898055e+00
65,3,89,-4.24967416e+00
65,3,90,-4.28015151e+00
65,3,91,-4.30914284e+00
65,3,92,-4.33619990e+00
65,3,93,-4.35420381e+00
65,3,94,-4.35939324e+00
65,3,95,-4.35556450e+00
65,3,96,-4.33453725e+00
65,3,97,-4.29026237e+00
65,3,98,-4.23026292e+00
65,3,99,-4.16120201e+00
65,4,0,-4.01365159e+00
65,4,1,-3.97864743e+00
65,4,2,-3.96188727e+00
65,4,3,-3.95956590e+00
65,4,4,-3.96380364e+00
65,4,5,-3.97184996e+00
65,4,6,-3.98050747e+00
65,4,7,-3.98733569e+00
65,4,8,-3.99156240e+00
65,4,9,-3.99228158e+00
65,4,10,-3.99079722e+00
65,4,11,-3.98737627e+00
65,4,12,-3.98267029e+00
65,4,13,-3.97676290e+00
65,4,14,-3.97220505e+00
65,4,15,-3.97243832e+00
65,4,16,-3.98026993e+00
65,4,17,-3.99742675e+00
65,4,18,-4.01751773e+00
65,4,19,-4.03399873e+00
65,4,20,-4.04368499e+00
65,4,21,-4.04634857e+00
65,4,22,-4.04391904e+00
65,4,23,-4.03519028e+00
65,4,24,-4.01672377e+00
65,4,25,-3.99225103e+00
65,4,26,-3.96847012e+00
65,4,27,-3.94887384e+00
65,4,28,-3.93422788e+00
65,4,29,-3.92535230e+00
65,4,30,-3.92159640e+00
65,4,31,-3.92050125e+00
65,4,32,-3.92109414e+00
65,4,33,-3.92326333e+00
65,4,34,-3.92682934e+00
65,4,35,-3.93051940e+00
65,4,36,-3.93212900e+00
65,4,37,-3.93161699e+00
65,4,38,-3.93035538e+00
65,4,39,-3.92936527e+00
65,4,40,-3.92986849e+00
65,4,41,-3.93219142e+00
65,4,42,-3.93683265e+00
65,4,43,-3.94430789e+00
65,4,44,-3.95336977e+00
65,4,45,-3.96489260e+00
65,4,46,-3.97788903e+00
65,4,47,-3.98928933e+00
65,4,48,-3.99482740e+00
65,4,49,-3.99439416e+00
65,4,50,-3.99032014e+00
65,4,51,-3.98363425e+00
65,4,52,-3.97879720e+00
65,4,53,-3.97906352e+00
65,4,54,-3.98318058e+00
65,4,55,-3.99135369e+00
65,4,56,-4.00218843e+00
65,4,57,-4.01505147e+00
65,4,58,-4.03008477e+00
65,4,59,-4.04569755e+00
65,4,60,-4.05967462e+00
65,4,61,-4.07115009e+00
65,4,62,-4.08318872e+00
65,4,63,-4.09825340e+00
65,4,64,-4.11759253e+00
65,4,65,-4.13643874e+00
65,4,66,-4.14706461e+00
65,4,67,-4.14801219e+00
65,4,68,-4.13648866e+00
65,4,69,-4.11309815e+00
65,4,70,-4.08595834e+00
65,4,71,-4.06665032e+00
65,4,72,-4.05903281e+00
65,4,73,-4.05934931e+00
65,4,74,-4.06619832e+00
65,4,75,-4.07787237e+00
65,4,76,-4.08869118e+00
65,4,77,-4.09374371e+00
65,4,78,-4.09249439e+00
65,4,79,-4.08334418e+00
65,4,80,-4.06784214e+00
65,4,81,-4.05733603e+00
65,4,82,-4.05535647e+00
65,4,83,-4.05850510e+00
65,4,84,-4.07015379e+00
65,4,85,-4.09073697e+00
65,4,86,-4.11596773e+00
65,4,87,-4.14313133e+00
65,4,88,-4.17107370e+00
65,4,89,-4.19684047e+00
65,4,90,-4.21965714e+00
65,4,91,-4.23686252e+00
65,4,92,-4.24651166e+00
65,4,93,-4.24825017e+00
65,4,94,-4.24487797e+00
65,4,95,-4.23124651e+00
65,4,96,-4.20207585e+00
65,4,97,-4.16064558e+00
65,4,98,-4.11340429e+00
65,4,99,-4.06213777e+00
65,5,0,-3.98395917e+00
65,5,1,-3.95680911e+00
65,5,2,-3.94076616e+00
65,5,3,-3.93483635e+00
65,5,4,-3.93597483e+00
65,5,5,-3.94111031e+00
65,5,6,-3.94817806e+00
65,5,7,-3.95466830e+00
65,5,8,-3.95966078e+00
65,5,9,-3.96324840e+00
65,5,10,-3.96632923e+00
65,5,11,-3.96624362e+00
65,5,12,-3.96318637e+00
65,5,13,-3.95538136e+00
65,5,14,-3.94414963e+00
65,5,15,-3.93665538e+00
65,5,16,-3.93618504e+00
65,5,17,-3.94424386e+00
65,5,18,-3.95890449e+00
65,5,19,-3.97512245e+00
65,5,20,-3.98825088e+00
65,5,21,-3.99465558e+00
65,5,22,-3.99493035e+00
65,5,23,-3.99055280e+00
65,5,24,-3.97834948e+00
65,5,25,-3.95791406e+00
65,5,26,-3.93713438e+00
65,5,27,-3.91995716e+00
65,5,28,-3.90729050e+00
65,5,29,-3.89878189e+00
65,5,30,-3.89332893e+00
65,5,31,-3.89074832e+00
65,5,32,-3.89042934e+00
65,5,33,-3.89186188e+00
65,5,34,-3.89614456e+00
65,5,35,-3.90236804e+00
65,5,36,-3.90590323e+00
65,5,37,-3.90571125e+00
65,5,38,-3.90386986e+00
65,5,39,-3.90204207e+00
65,5,40,-3.90224471e+00
65,5,41,-3.90495828e+00
65,5,42,-3.91040896e+00
65,5,43,-3.91742926e+00
65,5,44,-3.92454091e+00
65,5,45,-3.93234131e+00
65,5,46,-3.93982349e+00
65,5,47,-3.94595837e+00
65,5,48,-3.94802527e+00
65,5,49,-3.94629586e+00
65,5,50,-3.94172974e+00
65,5,51,-3.93630544e+00
65,5,52,-3.93356636e+00
65,5,53,-3.93483120e+00
65,5,54,-3.93932935e+00
65,5,55,-3.94704386e+00
65,5,56,-3.95698345e+00
65,5,57,-3.96960210e+00
65,5,58,-3.98475825e+00
65,5,59,-3.99988013e+00
65,5,60,-4.01247360e+00
65,5,61,-4.02098387e+00
65,5,62,-4.02787475e+00
65,5,63,-4.03634394e+00
65,5,64,-4.04862616e+00
65,5,65,-4.06067772e+00
65,5,66,-4.06710084e+00
65,5,67,-4.06626260e+00
65,5,68,-4.05623741e+00
65,5,69,-4.03770137e+00
65,5,70,-4.01967269e+00
65,5,71,-4.01046207e+00
65,5,72,-4.00901287e+00
65,5,73,-4.01161632e+00
65,5,74,-4.01603455e+00
65,5,75,-4.02138091e+00
65,5,76,-4.02737522e+00
65,5,77,-4.03169723e+00
65,5,78,-4.03410574e+00
65,5,79,-4.03483912e+00
65,5,80,-4.03498058e+00
65,5,81,-4.03670394e+00
65,5,82,-4.04150212e+00
65,5,83,-4.04970234e+00
65,5,84,-4.06192841e+00
65,5,85,-4.07835618e+00
65,5,86,-4.09801874e+00
65,5,87,-4.11940323e+00
65,5,88,-4.14112847e+00
65,5,89,-4.16022590e+00
65,5,90,-4.17374785e+00
65,5,91,-4.17970352e+00
65,5,92,-4.17948715e+00
65,5,93,-4.17523548e+00
65,5,94,-4.16744170e+00
65,5,95,-4.15043813e+00
65,5,96,-4.12364558e+00
65,5,97,-4.09152103e+00
65,5,98,-4.05592728e+00
65,5,99,-4.01892746e+00
65,6,0,-3.97848002e+00
65,6,1,-3.95758002e+00
65,6,2,-3.94137171e+00
65,6,3,-3.93095341e+00
65,6,4,-3.92636787e+00
65,6,5,-3.92630674e+00
65,6,6,-3.92867622e+00
65,6,7,-3.93196066e+00
65,6,8,-3.93623368e+00
65,6,9,-3.94186681e+00
65,6,10,-3.94775451e+00
65,6,11,-3.95035481e+00
65,6,12,-3.94832416e+00
65,6,13,-3.94043322e+00
65,6,14,-3.92552377e+00
65,6,15,-3.91010009e+00
65,6,16,-3.90290663e+00
65,6,17,-3.90372651e+00
65,6,18,-3.91169874e+00
65,6,19,-3.92519672e+00
65,6,20,-3.93982913e+00
65,6,21,-3.95104698e+00
65,6,22,-3.95611335e+00
65,6,23,-3.95463969e+00
65,6,24,-3.94772928e+00
65,6,25,-3.93414371e+00
65,6,26,-3.91840744e+00
65,6,27,-3.90430860e+00
65,6,28,-3.89395452e+00
65,6,29,-3.88603821e+00
65,6,30,-3.88024591e+00
65,6,31,-3.87772507e+00
65,6,32,-3.87802283e+00
65,6,33,-3.88047118e+00
65,6,34,-3.88520829e+00
65,6,35,-3.89124103e+00
65,6,36,-3.89508770e+00
65,6,37,-3.89455747e+00
65,6,38,-3.89207415e+00
65,6,39,-3.88963578e+00
65,6,40,-3.88895459e+00
65,6,41,-3.89126397e+00
65,6,42,-3.89574445e+00
65,6,43,-3.90054554e+00
65,6,44,-3.90488334e+00
65,6,45,-3.90909371e+00
65,6,46,-3.91257388e+00
65,6,47,-3.91516841e+00
65,6,48,-3.91661241e+00
65,6,49,-3.91550540e+00
65,6,50,-3.91261912e+00
65,6,51,-3.90953620e+00
65,6,52,-3.90924839e+00
65,6,53,-3.91142876e+00
65,6,54,-3.91588304e+00
65,6,55,-3.92242930e+00
65,6,56,-3.93146371e+00
65,6,57,-3.94316674e+00
65,6,58,-3.95677508e+00
65,6,59,-3.96940582e+00
65,6,60,-3.97864521e+00
65,6,61,-3.98414077e+00
65,6,62,-3.98743233e+00
65,6,63,-3.99159940e+00
65,6,64,-3.99948020e+00
65,6,65,-4.00765773e+00
65,6,66,-4.01099262e+00
65,6,67,-4.00885222e+00
65,6,68,-4.00121324e+00
65,6,69,-3.98970736e+00
65,6,70,-3.98142285e+00
65,6,71,-3.98070485e+00
65,6,72,-3.98559456e+00
65,6,73,-3.99257462e+00
65,6,74,-3.99712684e+00
65,6,75,-3.99900663e+00
65,6,76,-4.00053815e+00
65,6,77,-4.00307511e+00
65,6,78,-4.00654671e+00
65,6,79,-4.01202268e+00
65,6,80,-4.02039455e+00
65,6,81,-4.02896427e+00
65,6,82,-4.03833809e+00
65,6,83,-4.04858695e+00
65,6,84,-4.05916050e+00
65,6,85,-4.06993812e+00
65,6,86,-4.08231122e+00
65,6,87,-4.09540260e+00
65,6,88,-4.10907620e+00
65,6,89,-4.12173009e+00
65,6,90,-4.12750717e+00
65,6,91,-4.12693606e+00
65,6,92,-4.12294213e+00
65,6,93,-4.11616875e+00
65,6,94,-4.10661139e+00
65,6,95,-4.09159815e+00
65,6,96,-4.07105771e+00
65,6,97,-4.04893174e+00
65,6,98,-4.02556538e+00
65,6,99,-4.00166880e+00
65,7,0,-3.97957722e+00
65,7,1,-3.96319294e+00
65,7,2,-3.94701066e+00
65,7,3,-3.93441742e+00
65,7,4,-3.92484034e+00
65,7,5,-3.91809765e+00
65,7,6,-3.91541621e+00
65,7,7,-3.91524461e+00
65,7,8,-3.91749843e+00
65,7,9,-3.92244604e+00
65,7,10,-3.92906232e+00
65,7,11,-3.93339987e+00
65,7,12,-3.93300498e+00
65,7,13,-3.92679900e+00
65,7,14,-3.91305567e+00
65,7,15,-3.89600747e+00
65,7,16,-3.88328747e+00
65,7,17,-3.87878426e+00
65,7,18,-3.88098856e+00
65,7,19,-3.88992145e+00
65,7,20,-3.90496813e+00
65,7,21,-3.91998035e+00
65,7,22,-3.93023743e+00
65,7,23,-3.93318950e+00
65,7,24,-3.93072981e+00
65,7,25,-3.92356115e+00
65,7,26,-3.91228356e+00
65,7,27,-3.89997375e+00
65,7,28,-3.89053446e+00
65,7,29,-3.88244912e+00
65,7,30,-3.87670992e+00
65,7,31,-3.87464684e+00
65,7,32,-3.87573313e+00
65,7,33,-3.87894936e+00
65,7,34,-3.88344734e+00
65,7,35,-3.88817592e+00
65,7,36,-3.89093386e+00
65,7,37,-3.89074750e+00
65,7,38,-3.88842734e+00
65,7,39,-3.88620215e+00
65,7,40,-3.88511189e+00
65,7,41,-3.88617277e+00
65,7,42,-3.88820519e+00
65,7,43,-3.88957787e+00
65,7,44,-3.89021567e+00
65,7,45,-3.89030326e+00
65,7,46,-3.89065673e+00
65,7,47,-3.89160615e+00
65,7,48,-3.89284972e+00
65,7,49,-3.89290325e+00
65,7,50,-3.89285623e+00
65,7,51,-3.89371227e+00
65,7,52,-3.89623977e+00
65,7,53,-3.89918351e+00
65,7,54,-3.90251072e+00
65,7,55,-3.90755485e+00
65,7,56,-3.91539097e+00
65,7,57,-3.92624849e+00
65,7,58,-3.93841981e+00
65,7,59,-3.94866352e+00
65,7,60,-3.95405580e+00
65,7,61,-3.95608751e+00
65,7,62,-3.95690167e+00
65,7,63,-3.95892630e+00
65,7,64,-3.96280544e+00
65,7,65,-3.96653782e+00
65,7,66,-3.96712162e+00
65,7,67,-3.96426014e+00
65,7,68,-3.96002071e+00
65,7,69,-3.95604543e+00
65,7,70,-3.95508149e+00
65,7,71,-3.96168520e+00
65,7,72,-3.97427795e+00
65,7,73,-3.98598790e+00
65,7,74,-3.99200394e+00
65,7,75,-3.99392471e+00
65,7,76,-3.99387498e+00
65,7,77,-3.99521103e+00
65,7,78,-3.99785715e+00
65,7,79,-4.00405287e+00
65,7,80,-4.01444965e+00
65,7,81,-4.02518674e+00
65,7,82,-4.03525766e+00
65,7,83,-4.04432849e+00
65,7,84,-4.05168511e+00
65,7,85,-4.05573122e+00
65,7,86,-4.05890365e+00
65,7,87,-4.06273435e+00
65,7,88,-4.06892340e+00
65,7,89,-4.07571954e+00
65,7,90,-4.07921271e+00
65,7,91,-4.07840850e+00
65,7,92,-4.07444554e+00
65,7,93,-4.06830347e+00
65,7,94,-4.05932248e+00
65,7,95,-4.04784096e+00
65,7,96,-4.03441170e+00
65,7,97,-4.02026733e+00
65,7,98,-4.00728607e+00
65,7,99,-3.99398299e+00
65,8,0,-3.98219257e+00
65,8,1,-3.97067193e+00
65,8,2,-3.95629478e+00
65,8,3,-3.94044155e+00
65,8,4,-3.92584148e+00
65,8,5,-3.91416675e+00
65,8,6,-3.90707876e+00
65,8,7,-3.90380545e+00
65,8,8,-3.90440027e+00
65,8,9,-3.90739868e+00
65,8,10,-3.91212251e+00
65,8,11,-3.91643875e+00
65,8,12,-3.91767626e+00
65,8,13,-3.91481907e+00
65,8,14,-3.90649810e+00
65,8,15,-3.89225429e+00
65,8,16,-3.87792192e+00
65,8,17,-3.87031862e+00
65,8,18,-3.86961059e+00
65,8,19,-3.87556878e+00
65,8,20,-3.88940468e+00
65,8,21,-3.90676717e+00
65,8,22,-3.92056780e+00
65,8,23,-3.92713500e+00
65,8,24,-3.92675160e+00
65,8,25,-3.92347205e+00
65,8,26,-3.91569310e+00
65,8,27,-3.90456806e+00
65,8,28,-3.89353266e+00
65,8,29,-3.88474918e+00
65,8,30,-3.87878441e+00
65,8,31,-3.87650088e+00
65,8,32,-3.87766187e+00
65,8,33,-3.88047139e+00
65,8,34,-3.88446010e+00
65,8,35,-3.88784189e+00
65,8,36,-3.88960034e+00
65,8,37,-3.88978782e+00
65,8,38,-3.88863824e+00
65,8,39,-3.88725945e+00
65,8,40,-3.88653262e+00
65,8,41,-3.88602356e+00
65,8,42,-3.88471655e+00
65,8,43,-3.88193224e+00
65,8,44,-3.87751177e+00
65,8,45,-3.87313343e+00
65,8,46,-3.87067303e+00
65,8,47,-3.87119343e+00
65,8,48,-3.87279111e+00
65,8,49,-3.87548708e+00
65,8,50,-3.88042532e+00
65,8,51,-3.88723899e+00
65,8,52,-3.89245978e+00
65,8,53,-3.89529333e+00
65,8,54,-3.89678193e+00
65,8,55,-3.89932381e+00
65,8,56,-3.90459855e+00
65,8,57,-3.91375413e+00
65,8,58,-3.92446250e+00
65,8,59,-3.93265506e+00
65,8,60,-3.93537717e+00
65,8,61,-3.93484250e+00
65,8,62,-3.93373849e+00
65,8,63,-3.93340266e+00
65,8,64,-3.93340994e+00
65,8,65,-3.93254966e+00
65,8,66,-3.93023108e+00
65,8,67,-3.92728399e+00
65,8,68,-3.92600157e+00
65,8,69,-3.92732745e+00
65,8,70,-3.93515659e+00
65,8,71,-3.94997747e+00
65,8,72,-3.96740911e+00
